time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
38.373662,3.1370,3.9267,-12.4737,13.448
38.378923,2.5874,5.9253,-20.1082,21.122
38.382628,1.7443,7.6623,-24.1960,25.440
38.387687,0.7278,8.9698,-25.2362,26.793
38.392693,-0.7613,9.4896,-23.3071,25.176
38.397217,-2.3221,9.4466,-18.8159,21.182
38.402382,-3.8844,9.2573,-13.3759,16.724
38.407845,-5.6753,9.1362,-7.2046,12.945
38.411546,-8.4466,8.5845,0.5865,12.057
38.416138,-11.8750,6.9319,9.9498,16.973
38.423139,-13.8028,4.2971,11.9021,18.725
38.425878,-14.0514,1.1857,7.7075,16.070
38.431545,-13.1397,-1.5154,2.0496,13.385
38.436210,-11.6565,-3.6220,-2.5685,12.474
38.441223,-9.4336,-4.9986,-4.7254,11.675
38.445235,-6.3976,-5.7035,-4.9772,9.911
38.450022,-3.0254,-5.8450,-4.9678,8.246
38.454607,0.2377,-5.5286,-5.5547,7.841
38.460229,3.1347,-4.7954,-6.2339,8.467
38.464556,5.3877,-3.8036,-6.4174,9.202
38.469466,6.9995,-2.5105,-6.0399,9.580
38.474449,7.8839,-1.0174,-5.0431,9.414
38.479118,7.8181,0.3261,-3.6035,8.615
38.484241,6.6636,1.1320,-2.1925,7.106
38.489214,4.3790,1.0370,-1.2422,4.668
38.494475,1.9315,0.5226,-0.6506,2.104
38.498605,-0.2415,0.0100,-0.4478,0.509
38.504224,-1.8227,-0.1684,-0.3008,1.855
38.509134,-2.7660,-0.0202,-0.2223,2.775
38.513164,-3.0605,0.3611,-0.2301,3.090
38.518225,-3.0295,0.8462,-0.3205,3.162
38.524059,-2.7384,1.2796,-0.4632,3.058
38.527480,-2.2980,1.5659,-0.6788,2.862
38.533194,-1.8447,1.5714,-1.0044,2.623
38.537960,-1.3784,1.3494,-1.3620,2.361
38.542717,-0.9442,0.9359,-1.6212,2.097
38.547143,-0.4194,0.4295,-1.7954,1.893
38.552263,0.0825,-0.0240,-1.9466,1.948
38.557278,0.5638,-0.2763,-1.8259,1.931
38.561596,1.0101,-0.2847,-1.4747,1.810
38.566249,1.4026,-0.0446,-1.1729,1.829
38.571061,1.5917,0.2426,-0.8588,1.825
38.576177,1.6809,0.4838,-0.3799,1.790
38.581216,1.6444,0.7434,0.0578,1.806
38.585629,1.4422,0.9163,0.3035,1.735
38.591307,1.0993,0.9691,0.5126,1.553
38.595712,0.5753,0.9067,0.6346,1.247
38.600271,0.0673,0.7674,0.7701,1.089
38.606020,-0.5553,0.6805,0.7856,1.178
38.610240,-1.1099,0.5071,0.7768,1.447
38.614817,-1.5503,0.4147,0.7293,1.763
38.620554,-1.9239,0.4008,0.5335,2.036
38.625221,-2.1179,0.3575,0.2962,2.168
38.629429,-2.1389,0.3762,0.2411,2.185
38.635696,-1.8448,0.4113,0.5034,1.956
38.639402,-1.4202,0.4344,0.7979,1.686
38.644086,-1.1480,0.2278,0.7494,1.390
38.649333,-0.7230,0.1194,0.7178,1.026
38.654031,-0.3978,0.0229,0.5039,0.642
38.658469,-0.1135,-0.0333,-0.0515,0.129
38.663406,0.3615,-0.1065,0.1266,0.398
38.668516,0.8041,-0.0464,-0.0276,0.806
38.673728,1.0905,-0.0230,-0.1282,1.098
38.677758,1.2902,0.0856,-0.5121,1.391
38.683488,1.5895,0.0114,-0.0837,1.592
38.687823,1.8350,0.1132,0.1278,1.843
38.692502,1.9385,0.1494,0.4045,1.986
38.696941,2.0054,0.1561,0.7547,2.148
38.703055,2.0773,0.1690,1.0870,2.351
38.707755,1.9820,0.1335,1.2729,2.359
38.712229,2.1066,-0.2323,2.0334,2.937
38.716102,2.1565,-0.3441,2.4872,3.310
38.721227,2.1842,-0.4797,2.8017,3.585
38.727231,2.1894,-0.5383,3.0341,3.780
38.730471,2.2914,-0.5582,3.3588,4.104
38.736011,2.2754,-0.5703,3.5027,4.216
38.740556,2.2584,-0.5962,3.3991,4.124
38.745073,2.1714,-0.4782,3.3694,4.037
38.750605,1.9519,-0.7421,3.5228,4.095
38.755584,1.6858,-0.9284,3.5554,4.043
38.759462,1.3743,-1.0298,3.7091,4.087
38.764363,1.1835,-1.0297,4.1321,4.420
38.769715,0.7462,-1.0482,3.6411,3.862
38.774768,0.4846,-1.0877,3.3608,3.566
38.778765,0.2226,-1.2392,3.0182,3.270
38.784246,0.0656,-1.4570,2.8334,3.187
38.789935,0.0486,-1.5904,2.9519,3.353
38.793965,0.0590,-1.6944,3.2351,3.652
38.798372,0.0918,-1.7596,3.4029,3.832
38.803457,0.2540,-1.8288,3.7710,4.199
38.809250,0.6032,-1.8113,3.9349,4.374
38.813262,1.0850,-1.8341,3.8974,4.442
38.817379,1.6603,-1.7867,3.3637,4.155
38.824021,2.5489,-1.9200,3.5592,4.780
38.828668,3.4573,-1.8799,3.3743,5.184
38.832599,4.1698,-1.8484,2.8294,5.367
38.837265,4.6463,-1.9715,2.2674,5.533
38.843075,4.8556,-2.1054,2.0372,5.671
38.846870,4.9006,-2.2071,2.1499,5.789
38.851526,4.8102,-2.1853,2.6355,5.904
38.856995,4.5418,-2.0832,3.3302,6.005
38.862328,4.1776,-2.0562,4.0294,6.158
38.866347,3.7634,-2.3645,4.5549,6.364
38.871500,3.3950,-3.1414,4.9939,6.807
38.875895,3.1155,-4.2310,5.2604,7.435
38.880717,2.8335,-5.2002,5.2526,7.916
38.885616,2.6544,-5.8794,4.9758,8.147
38.890748,2.7610,-6.2089,5.2789,8.605
38.895368,2.6733,-5.9837,5.2514,8.398
38.900816,2.4390,-5.5154,5.2460,7.993
38.904714,2.1880,-4.9862,5.3638,7.643
38.912331,2.0293,-4.6379,5.6248,7.567
38.914614,1.7933,-4.4682,5.6744,7.442
38.919443,1.4931,-4.2552,5.3312,6.983
38.924395,1.1045,-3.9205,4.6826,6.206
38.928944,0.6366,-3.4672,4.2428,5.516
38.933947,-0.0961,-3.1063,4.3272,5.328
38.939292,-1.1430,-2.8911,4.3571,5.352
38.943762,-2.2781,-2.8605,4.2230,5.586
38.948999,-3.4463,-2.9792,3.3821,5.674
38.953258,-4.4095,-3.3357,2.1653,5.938
38.958483,-5.1523,-3.9558,0.6806,6.531
38.963976,-5.6856,-4.7145,-0.8028,7.429
38.968127,-6.2609,-5.4891,-2.1827,8.608
38.972625,-6.8277,-6.0688,-3.2676,9.702
38.977028,-7.3544,-6.1544,-4.2459,10.488
38.982111,-7.7406,-5.9400,-4.7949,10.872
38.987263,-7.8949,-5.5862,-5.1160,10.941
38.992187,-8.0514,-5.1984,-5.2263,10.916
38.996423,-8.0662,-4.6452,-5.0687,10.599
39.002353,-7.7237,-4.0059,-4.3960,9.748
39.007284,-7.1006,-3.3572,-3.3289,8.531
39.011212,-6.2587,-2.8476,-2.2955,7.249
39.015982,-5.3794,-2.4791,-1.6701,6.154
39.021185,-4.4697,-2.2300,-1.3605,5.177
39.025955,-3.4748,-2.0233,-1.3171,4.231
39.031004,-2.3910,-1.8872,-1.4711,3.383
39.035172,-1.2268,-1.7450,-1.7258,2.744
39.040272,-0.0117,-1.6704,-1.8397,2.485
39.045429,1.0812,-1.6444,-1.6495,2.568
39.049849,2.1356,-1.5859,-1.0874,2.874
39.054829,2.7054,-1.6266,-0.7908,3.254
39.060044,3.1290,-1.7140,-0.6141,3.620
39.064144,3.2875,-1.8719,-0.8419,3.876
39.069947,3.2039,-1.8920,-1.3359,3.953
39.073983,2.9125,-1.8218,-2.1112,4.032
39.078731,2.6288,-1.6300,-2.5979,4.039
39.083573,2.3881,-1.2404,-2.7678,3.860
39.089167,2.1235,-0.8539,-2.8201,3.632
39.094340,1.7255,-0.5304,-2.8703,3.391
39.099108,1.2783,-0.2676,-2.9762,3.250
39.103407,0.8062,-0.0271,-3.2215,3.321
39.107645,0.3836,0.2629,-3.4795,3.510
39.112832,0.0272,0.5785,-3.7453,3.790
39.118305,-0.2197,0.9076,-3.9832,4.091
39.122947,-0.3957,1.1978,-4.1355,4.324
39.127648,-0.5605,1.5447,-4.3271,4.629
39.133713,-0.7597,1.7639,-4.3622,4.766
39.137034,-0.9388,1.9391,-4.4782,4.969
39.142435,-1.0508,2.1348,-4.5080,5.097
39.146502,-1.1079,2.3341,-4.4927,5.183
39.152397,-1.2470,2.4963,-4.5353,5.325
39.156889,-1.3516,2.5618,-4.5705,5.411
39.162188,-1.3657,2.6291,-4.6697,5.530
39.165629,-1.3140,2.7319,-4.7484,5.634
39.171651,-1.3046,2.7534,-4.8036,5.688
39.176719,-1.3237,2.8067,-4.8963,5.797
39.180614,-1.4431,2.8564,-5.0114,5.946
39.185024,-1.5501,2.9365,-5.1742,6.148
39.189981,-1.5707,3.0330,-5.3003,6.305
39.195219,-1.5738,3.1226,-5.3818,6.418
39.199637,-1.5717,3.2772,-5.4878,6.582
39.204946,-1.4829,3.4896,-5.5061,6.685
39.210144,-1.3813,3.6378,-5.5422,6.772
39.214395,-1.3196,3.8267,-5.5205,6.846
39.219694,-1.1394,4.0658,-5.4291,6.878
39.223935,-0.9816,4.2546,-5.4573,6.989
39.229117,-0.8675,4.4504,-5.5547,7.170
39.234402,-0.6797,4.6507,-5.5875,7.301
39.239131,-0.5138,4.8844,-5.5608,7.419
39.243993,-0.2695,5.0053,-5.4770,7.424
39.248116,-0.0766,5.1451,-5.4415,7.489
39.253417,0.0669,5.1891,-5.4663,7.537
39.258739,0.2084,5.1685,-5.4936,7.546
39.263023,0.3746,5.1338,-5.4826,7.520
39.267382,0.4233,4.9942,-5.3996,7.367
39.272764,0.2169,4.7525,-5.3708,7.175
39.277046,0.0976,4.5474,-5.2427,6.941
39.281670,-0.0132,4.4743,-5.0303,6.732
39.286943,-0.2688,4.3894,-4.7171,6.449
39.292773,-0.5508,4.4646,-4.5018,6.364
39.297896,-0.8656,4.5036,-4.1497,6.185
39.301349,-1.1265,4.5924,-3.7064,6.008
39.306721,-1.3529,4.7598,-3.3200,5.959
39.311241,-1.5594,4.9505,-3.0115,6.001
39.315968,-1.6270,5.1381,-2.6373,6.000
39.320899,-1.6089,5.2339,-2.0590,5.850
39.325265,-1.5913,5.1158,-1.4015,5.538
39.330584,-1.6108,4.6399,-0.2449,4.918
39.335878,-1.6530,3.7945,1.2111,4.312
39.340457,-1.7164,2.7591,2.7082,4.230
39.344851,-1.7977,1.6776,3.5105,4.286
39.349635,-1.6624,0.7411,3.9152,4.318
39.355252,-1.2345,-0.3311,4.4877,4.666
39.360666,-0.6937,-1.6144,4.9821,5.283
39.363919,0.0739,-3.0841,5.9493,6.702
39.369488,1.0433,-4.7219,7.2949,8.752
39.373986,1.7877,-6.6648,8.4593,10.917
39.378950,2.1015,-8.8126,10.0940,13.563
39.383634,2.5251,-10.9772,12.1995,16.604
39.389467,3.2293,-12.8482,15.6199,20.481
39.393637,5.3043,-13.9702,21.4533,26.145
39.397661,5.1435,-13.7126,23.6697,27.834
39.402694,3.4563,-12.0802,21.0200,24.489
39.408419,2.5101,-9.0975,16.8173,19.284
39.412904,2.1983,-5.7289,13.2209,14.576
39.417021,2.2623,-2.5249,9.8585,10.425
39.423215,2.5579,0.2936,7.0263,7.483
39.427153,2.5245,2.1681,4.7391,5.791
39.432086,1.5394,2.0208,2.9131,3.865
39.437173,0.4022,-0.0603,1.2895,1.352
39.441514,-0.0620,-2.7487,-2.3870,3.641
39.447655,0.0168,-5.2811,-8.4174,9.937
39.453113,-0.2892,-7.1254,-14.2070,15.896
39.456575,-0.3095,-7.5381,-17.5944,19.144
39.460473,0.6930,-6.2970,-16.2186,17.412
39.466109,1.5198,-4.4776,-11.2266,12.182
39.470225,1.3525,-2.9728,-6.7987,7.542
39.475032,0.4363,-2.3501,-4.9222,5.472
39.480788,-1.0879,-2.8449,-4.4255,5.372
39.485898,-2.5651,-3.9763,-2.8549,5.526
39.490195,-3.3523,-5.0543,2.4251,6.532
39.494441,-3.2011,-4.8841,9.1432,10.849
39.499585,-2.1770,-2.6068,10.8304,11.350
39.505666,-0.7093,0.2769,6.8165,6.859
39.509642,0.9319,2.8137,-1.0407,3.141
39.514528,1.8904,4.3830,-8.7281,9.948
39.519814,2.2090,5.6008,-14.3273,15.541
39.524642,1.9024,6.6911,-17.5668,18.894
39.528540,1.3444,7.3726,-18.3126,19.787
39.533044,0.8769,7.8361,-16.6150,18.391
39.539259,0.3548,7.7753,-13.0870,15.227
39.543961,-0.5939,7.1899,-8.7127,11.312
39.547958,-1.6225,6.2406,-4.0323,7.605
39.552734,-3.2116,4.5006,0.1086,5.530
39.557465,-5.4216,1.8579,2.1472,6.120
39.563369,-7.2598,-0.9673,1.7680,7.534
39.567806,-7.9594,-3.3782,0.2167,8.649
39.572407,-7.4821,-5.0261,-1.0395,9.073
39.576762,-5.9402,-5.6728,-1.3216,8.319
39.582668,-3.9010,-5.5754,-1.3593,6.939
39.586943,-1.7824,-5.0266,-1.6079,5.570
39.591016,0.2029,-4.0601,-1.8449,4.464
39.595826,1.9278,-2.5377,-2.2714,3.914
39.602029,3.1603,-0.7228,-2.7696,4.264
39.606191,3.8051,1.0688,-3.3569,5.186
39.610052,3.8755,2.5907,-3.8463,6.044
39.614820,3.2674,3.4439,-3.9478,6.174
39.620416,2.1283,3.4302,-3.5282,5.361
39.625242,0.7323,2.8014,-2.7123,3.968
39.629402,-0.7268,1.9289,-1.8569,2.774
39.634634,-2.0139,1.0996,-1.0288,2.515
39.639466,-2.8790,0.5717,-0.4117,2.964
39.644524,-3.3053,0.3904,-0.1247,3.331
39.649653,-3.3460,0.5097,-0.1988,3.390
39.654490,-3.0738,0.6973,-0.4719,3.187
39.659583,-2.6166,0.9244,-0.6825,2.858
39.664047,-1.9784,1.0763,-0.7214,2.365
39.668995,-1.2877,1.1437,-0.7591,1.882
39.674107,-0.5941,1.0885,-0.7118,1.430
39.678260,0.0794,0.9015,-0.6939,1.140
39.683716,0.6527,0.6116,-0.6735,1.120
39.687915,1.1701,0.2740,-0.6690,1.375
39.692816,1.6241,-0.0680,-0.6655,1.756
39.697735,1.9306,-0.2280,-0.7459,2.082
39.703173,2.1568,-0.2180,-0.7038,2.279
39.708886,2.2794,-0.0361,-0.6654,2.375
39.712140,2.2202,0.2434,-0.6455,2.325
39.716499,1.9947,0.4674,-0.4394,2.095
39.721377,1.7107,0.7364,-0.0294,1.863
39.727008,1.2592,0.9332,0.3490,1.606
39.731089,0.6394,0.9192,0.7645,1.356
39.735850,-0.1810,0.7712,1.1166,1.369
39.741332,-0.9406,0.5923,1.3409,1.742
39.745802,-1.6939,0.4013,1.3360,2.194
39.750293,-2.2540,0.3011,1.1323,2.540
39.757112,-2.6640,0.2437,0.7403,2.776
39.760339,-2.7711,0.3244,0.3212,2.808
39.765160,-2.6953,0.4641,-0.2150,2.743
39.769684,-2.4494,0.6269,-0.7125,2.627
39.775725,-1.9013,0.8128,-1.0010,2.297
39.780042,-1.2010,0.9715,-0.8589,1.768
39.784147,-0.4883,0.9574,-0.4424,1.162
39.789091,0.0955,0.8521,-0.1662,0.873
39.794015,0.6175,0.6412,0.0941,0.895
39.799685,1.0135,0.3633,0.0441,1.078
39.803680,1.3490,0.0901,-0.0717,1.354
39.808993,1.5977,-0.2048,-0.0412,1.611
39.814908,1.8910,-0.3012,0.2575,1.932
39.818538,2.0352,-0.2402,0.2366,2.063
39.824322,2.0594,-0.1822,0.5540,2.140
39.830171,1.8904,-0.1921,0.6983,2.024
39.833444,1.7005,-0.1308,0.8866,1.922
39.837868,1.4854,-0.3262,1.3478,2.032
39.843991,1.2401,-0.4214,1.4954,1.988
39.847753,0.9596,-0.4476,1.7213,2.021
39.852454,0.7663,-0.4263,2.2112,2.379
39.857678,0.4125,-0.4846,2.1742,2.265
39.863163,-0.0293,-0.5673,1.9146,1.997
39.867036,-0.3393,-0.8779,1.7865,2.019
39.871946,-0.4516,-1.2077,1.8064,2.219
39.876652,-0.3754,-1.5276,2.2481,2.744
39.882308,-0.0808,-1.7272,3.0478,3.504
39.886616,0.1993,-1.6845,3.8531,4.210
39.892085,0.5604,-1.4067,4.5847,4.828
39.895692,0.8550,-1.0902,4.9198,5.111
39.901697,1.2113,-0.8261,4.9595,5.172
39.905107,1.4680,-0.6669,4.6989,4.968
39.910319,1.8282,-0.8322,4.6490,5.064
39.915194,2.1979,-0.8837,4.7276,5.288
39.919844,2.5172,-0.9173,4.8039,5.500
39.925869,2.6024,-0.9356,4.6130,5.378
39.930791,2.6968,-1.3930,4.1250,5.121
39.934669,2.7929,-1.6938,3.3655,4.690
39.939822,2.8005,-2.0638,2.5041,4.286
39.944563,2.5899,-2.2494,1.7261,3.840
39.949011,2.4759,-2.3199,1.9228,3.900
39.953828,2.3895,-2.2822,2.6955,4.264
39.960318,2.3723,-1.9164,3.6672,4.770
39.963538,2.3400,-1.6005,4.1337,5.012
39.968299,2.4994,-1.3420,4.1742,5.047
39.973445,2.9361,-1.1022,3.9924,5.077
39.977814,3.7871,-1.0318,3.8400,5.491
39.983211,4.6224,-1.0540,3.5527,5.924
39.988378,5.3433,-1.2021,3.0668,6.277
39.992646,5.7092,-1.4447,2.4667,6.385
39.997298,5.9569,-1.7554,2.3216,6.630
40.003060,5.8000,-1.7943,2.2643,6.480
40.008141,5.3787,-1.7723,2.5642,6.217
40.011902,4.8118,-1.6965,3.1383,5.990
40.017055,4.2053,-1.8678,3.8245,5.983
40.021321,3.6740,-2.4768,4.4179,6.257
40.026502,3.2319,-3.4440,4.7460,6.696
40.032790,2.9047,-4.5655,4.8400,7.260
40.036204,2.5943,-5.3894,4.6571,7.581
40.041235,2.2579,-5.7223,4.3956,7.561
40.046762,1.9605,-5.6271,4.3728,7.391
40.051386,1.7071,-5.3167,4.6132,7.243
40.055454,1.5191,-5.0401,4.9309,7.213
40.060110,1.4177,-4.8999,5.2028,7.286
40.065073,1.2793,-4.8795,5.2895,7.309
40.069966,0.9749,-4.8861,5.1197,7.144
40.075013,0.6562,-4.7838,4.6152,6.679
40.080144,0.1925,-4.5424,3.8605,5.964
40.085556,-0.3362,-4.1816,3.1662,5.256
40.090048,-1.0414,-3.6590,2.8279,4.740
40.093813,-1.9010,-3.1045,2.9303,4.673
40.099538,-2.8624,-2.6121,3.1513,4.995
40.105128,-3.8208,-2.3334,2.9405,5.356
40.108850,-4.6943,-2.5487,1.9694,5.693
40.113237,-5.3386,-3.0641,0.7089,6.196
40.118677,-5.9358,-3.9317,-0.8840,7.175
40.124936,-6.6808,-4.8255,-2.6142,8.646
40.128422,-7.3223,-5.5942,-3.9571,10.028
40.134331,-7.8700,-6.2039,-4.8681,11.141
40.138641,-8.3018,-6.6711,-5.6341,12.049
40.144210,-8.4603,-6.7519,-6.1862,12.467
40.147580,-8.1364,-6.3388,-6.0668,11.966
40.152702,-7.6946,-5.6381,-5.4477,10.985
40.157618,-6.9936,-4.8416,-4.5225,9.634
40.162585,-6.2664,-4.1675,-3.9045,8.478
40.166977,-5.5782,-3.7208,-3.5023,7.565
40.172340,-4.7601,-3.3915,-3.0426,6.589
40.176610,-3.9046,-3.1317,-2.5244,5.606
40.181609,-2.9135,-2.8861,-2.1070,4.611
40.186366,-1.7779,-2.6617,-1.6648,3.608
40.191484,-0.4899,-2.5037,-1.2909,2.859
40.195726,0.8750,-2.3882,-0.8156,2.671
40.200677,2.1287,-2.2744,-0.3097,3.131
40.205389,3.2251,-2.2104,0.2145,3.916
40.210369,3.7779,-2.2583,0.4539,4.425
40.214807,3.7844,-2.4200,0.1973,4.496
40.220143,3.5484,-2.5156,-0.3231,4.362
40.224670,3.2531,-2.4659,-1.0199,4.207
40.229778,3.0281,-2.2276,-1.5427,4.063
40.234838,2.8186,-1.9204,-1.9713,3.939
40.239849,2.5694,-1.6018,-2.2660,3.782
40.244403,2.2261,-1.2527,-2.5782,3.629
40.249625,1.7125,-0.9306,-3.0954,3.658
40.253571,1.3475,-0.6188,-3.3328,3.648
40.259647,0.9826,-0.3055,-3.6903,3.831
40.264711,0.6585,0.0523,-4.0895,4.143
40.268401,0.3985,0.3205,-4.3445,4.374
40.273087,0.1260,0.6332,-4.5797,4.625
40.278338,-0.0844,0.9902,-4.6830,4.787
40.283278,-0.2356,1.2263,-4.7555,4.917
40.287292,-0.3704,1.3823,-4.7399,4.951
40.293206,-0.4145,1.5559,-4.6803,4.950
40.297280,-0.5041,1.6824,-4.5507,4.878
40.302902,-0.6276,1.8381,-4.5452,4.943
40.307967,-0.7424,2.0375,-4.6179,5.102
40.312221,-0.8445,2.2326,-4.8590,5.414
40.316738,-0.9078,2.4668,-4.9640,5.617
40.322295,-1.0239,2.6949,-5.1665,5.916
40.326606,-1.2434,2.9005,-5.3364,6.200
40.331457,-1.3533,3.1198,-5.3202,6.314
40.336081,-1.4474,3.3103,-5.3943,6.492
40.340400,-1.5428,3.5490,-5.5270,6.747
40.346038,-1.6478,3.7453,-5.7148,7.029
40.350936,-1.6988,3.9452,-5.9001,7.298
40.355688,-1.7928,4.1870,-6.0947,7.609
40.360113,-2.0016,4.3707,-6.2217,7.862
40.365062,-1.8744,4.5686,-6.3953,8.080
40.371413,-1.6939,4.8311,-6.5342,8.301
40.375715,-1.5917,5.0338,-6.5454,8.409
40.379786,-1.6822,5.2102,-6.6589,8.621
40.384563,-1.6397,5.3504,-6.7033,8.732
40.389663,-1.6114,5.4132,-6.6869,8.753
40.393926,-1.6993,5.4817,-6.6517,8.785
40.399409,-1.6526,5.6654,-6.4553,8.746
40.403769,-1.7015,5.7056,-6.3994,8.741
40.408610,-1.7210,5.6246,-6.4086,8.699
40.414173,-1.5196,5.2403,-6.7620,8.689
40.418686,-0.9399,4.7178,-7.2002,8.659
40.422688,-0.3867,3.8558,-7.6533,8.578
40.427442,0.1662,3.2243,-7.6064,8.263
40.433881,0.5790,2.8702,-6.9654,7.556
40.437736,0.6789,2.7328,-5.9997,6.628
40.443100,0.5820,2.6461,-5.1363,5.807
40.448808,0.1877,2.6193,-4.7841,5.457
40.452516,-0.4082,2.6784,-4.7274,5.449
40.458449,-1.0666,2.8837,-4.7182,5.632
40.461544,-1.5727,3.2398,-4.6315,5.867
40.467077,-1.9096,3.5408,-4.2658,5.864
40.472348,-2.1387,3.6787,-3.4259,5.463
40.476326,-2.3737,3.5356,-2.1775,4.783
40.481011,-2.5745,3.0489,-0.6654,4.046
40.486162,-2.7737,2.2274,1.0344,3.705
40.491001,-2.9018,1.2429,2.6288,4.108
40.496133,-2.8946,0.2519,3.9027,4.865
40.499969,-2.5548,-0.6370,5.2641,5.886
40.505446,-1.8307,-1.4881,6.5285,6.942
40.510820,-0.8082,-2.3103,7.6645,8.046
40.515481,0.1715,-3.1528,8.8014,9.351
40.519304,0.9560,-4.1019,9.6593,10.538
40.525541,1.8272,-4.8911,9.8900,11.184
40.529173,2.3196,-5.7424,9.7755,11.572
40.534395,2.5822,-6.8726,9.6400,12.117
40.538893,2.6964,-8.2939,9.9768,13.251
40.544398,2.4471,-9.8814,11.3785,15.268
40.548856,1.7369,-10.7277,12.4340,16.514
40.553458,1.0290,-9.8919,12.1649,15.713
40.558406,0.5561,-7.6688,10.4262,12.955
40.563442,0.2179,-4.6881,8.5779,9.778
40.568436,0.0997,-1.5910,6.9135,7.095
40.573324,-0.1021,0.8504,5.3164,5.385
40.577392,-0.9261,2.0473,3.6169,4.258
40.583481,-2.3808,1.5311,1.7657,3.336
40.587277,-3.5856,0.0102,0.5933,3.634
40.592816,-3.9722,-1.7085,0.0096,4.324
40.596799,-3.7007,-3.2665,-2.0488,5.344
40.602695,-3.1510,-4.1880,-6.2838,8.183
40.608169,-2.1793,-3.7687,-10.3428,11.222
40.613852,-0.7628,-2.5308,-11.7053,12.000
40.618167,0.6163,-1.4316,-8.9837,9.118
40.621501,1.4136,-0.8186,-5.3589,5.602
40.626059,1.6773,-0.6569,-3.2762,3.739
40.631366,1.8260,-0.9550,-2.7293,3.420
40.635647,2.0345,-1.6551,-2.2828,3.477
40.641102,2.4927,-2.5667,-0.5680,3.623
40.645578,3.0413,-3.5541,3.1269,5.627
40.650041,3.5421,-3.6339,6.4175,8.181
40.656158,3.8654,-2.8051,7.0954,8.553
40.660920,4.3320,-1.4536,4.7694,6.605
40.664514,4.6254,-0.1304,0.2543,4.634
40.670400,4.5902,1.1414,-4.9650,6.857
40.674468,4.2462,2.3758,-10.1808,11.284
40.679347,3.8102,3.5401,-14.4420,15.350
40.684856,3.1097,4.4665,-16.4004,17.280
40.688708,2.2882,4.9231,-15.3404,16.273
40.694368,1.3336,4.9591,-12.2406,13.274
40.699682,0.1710,4.6488,-8.7567,9.916
40.703781,-1.2827,3.9712,-5.1760,6.649
40.708567,-3.4483,2.6780,-1.0766,4.497
40.713428,-6.3057,0.7607,3.9155,7.461
40.717719,-9.2654,-1.3441,7.6107,12.065
40.724102,-10.6711,-2.9966,7.9389,13.634
40.727557,-9.8896,-3.6846,5.5815,11.939
40.733581,-7.9590,-3.6091,2.4105,9.065
40.736922,-5.4933,-3.0002,-0.1246,6.260
40.742499,-3.0325,-1.9440,-1.9257,4.085
40.747799,-0.7898,-0.7275,-3.3466,3.515
40.751980,1.0883,0.4963,-4.5126,4.668
40.757620,2.5607,1.5555,-5.3292,6.114
40.761101,3.6397,2.4523,-5.8945,7.349
40.766385,4.2632,2.9500,-5.7775,7.763
40.771313,4.1974,2.6631,-4.6359,6.797
40.775684,3.3166,1.8288,-3.1795,4.945
40.781620,2.0900,0.8775,-2.0594,3.063
40.785923,0.8620,0.0986,-1.2519,1.523
40.790062,-0.1686,-0.3697,-0.7121,0.820
40.795866,-0.8812,-0.4536,-0.4500,1.088
40.799912,-1.2712,-0.3401,-0.3417,1.360
40.804726,-1.3904,-0.1154,-0.3639,1.442
40.810487,-1.2168,0.1896,-0.2278,1.252
40.814485,-1.0324,0.5150,-0.1505,1.163
40.819929,-0.7484,0.7749,-0.1389,1.086
40.824372,-0.5174,0.8668,-0.2521,1.040
40.829307,-0.3523,0.8555,-0.3552,0.991
40.835812,-0.2536,0.6791,-0.4904,0.875
40.838820,-0.2120,0.4023,-0.6569,0.799
40.846207,-0.1530,0.2142,-0.8110,0.853
40.851470,-0.0953,0.0906,-0.9409,0.950
40.854901,0.1050,0.1105,-0.7437,0.759
40.858122,0.3523,0.2951,-0.3734,0.592
40.862406,0.5296,0.5392,-0.1533,0.771
40.867151,0.6735,0.6943,0.0601,0.969
40.872450,0.6527,0.8394,0.1622,1.076
40.878439,0.4994,0.8311,0.1467,0.981
40.881898,0.2359,0.8200,0.0644,0.856
40.886812,-0.0922,0.7775,-0.0103,0.783
40.891440,-0.4183,0.6607,0.0540,0.784
40.897471,-0.7231,0.6536,0.1876,0.993
40.901908,-1.0602,0.5886,0.0788,1.215
40.906290,-1.4890,0.5374,-0.4203,1.638
40.911836,-1.5366,0.4617,-0.6754,1.741
40.916890,-1.4547,0.5409,-0.7826,1.738
40.920655,-1.2591,0.5884,-0.9534,1.685
40.925157,-0.8958,0.5804,-0.7556,1.308
40.930307,-0.5660,0.6126,-0.4122,0.930
40.938104,-0.2101,0.4364,-0.1579,0.509
40.940593,0.1497,0.2435,0.2486,0.379
40.944894,0.5448,0.1293,0.6790,0.880
40.950846,0.9769,0.1153,0.6000,1.152
40.954531,1.4194,0.0556,0.7940,1.627
40.959494,1.7407,0.0577,0.8739,1.949
40.963970,1.9320,0.0211,0.8954,2.130
40.968925,1.9221,0.0055,0.8365,2.096
40.974466,1.8975,-0.2136,1.1366,2.222
40.978549,1.8387,-0.3084,1.4523,2.363
40.983017,1.7508,-0.4533,1.9146,2.634
40.988428,1.4265,-0.5768,1.9113,2.454
40.993778,1.1029,-0.6261,1.7873,2.192
40.997965,0.7715,-0.5347,1.7541,1.990
41.002560,0.4129,-0.5083,1.5196,1.655
41.007861,0.2059,-0.4201,1.5504,1.619
