time,ax,ay,az (m/s^2),aT (m/s^2)
48.694780,2.0755,-14.1706,-1.0428,14.360
48.699506,3.7814,-15.4142,-1.2098,15.917
48.703899,5.4734,-16.6469,-1.0873,17.557
48.708444,7.1693,-17.7788,-0.9361,19.193
48.713201,8.8994,-18.7966,-0.8472,20.814
48.718231,10.5648,-19.7233,-0.9160,22.393
48.723575,12.1864,-20.5405,-0.8995,23.900
48.727534,13.6975,-21.1012,-0.8150,25.170
48.733248,15.1823,-21.2229,-0.7255,26.104
48.737602,16.5674,-20.7002,-0.6984,26.523
48.742520,17.7792,-19.5548,-1.0602,26.450
48.747244,19.0084,-17.9850,-1.7801,26.229
48.753585,20.8037,-16.4773,-2.1581,26.626
48.757442,23.0485,-15.4226,-2.0356,27.807
48.761740,25.6641,-14.4600,-2.1400,29.535
48.767139,28.7062,-11.8859,-2.4715,31.168
48.771539,31.1005,-10.1622,-3.8533,32.945
48.776348,31.7394,-9.4052,-3.8922,33.332
48.781492,33.3184,-8.4234,-4.3697,34.643
48.786365,33.4820,-8.2045,-4.6942,34.791
48.790795,32.7866,-8.2718,-4.8476,34.160
48.795504,31.3658,-9.0401,-5.5795,33.116
48.800761,27.7218,-12.3938,-6.7876,31.116
48.804859,27.6812,-13.4524,-6.7447,31.507
48.810723,27.4818,-12.9143,-6.3890,31.030
48.815333,26.9403,-11.9765,-6.4267,30.175
48.819371,28.1483,-10.4888,-6.2213,30.677
48.825747,29.0595,-9.2941,-5.5397,31.008
48.830184,29.4300,-6.5074,-5.5767,30.652
48.834347,17.4979,-3.0751,-6.0221,18.759
48.839673,11.1477,-2.6281,-5.3853,12.656
48.844620,3.0381,-12.7120,-3.9311,13.648
48.848363,-30.3751,-18.0948,10.8767,36.992
48.853679,-43.4130,-10.8393,13.8314,46.835
48.858100,-33.5253,6.9349,15.5667,37.608
48.863232,-22.5571,20.0146,7.2908,31.025
48.868541,-12.1994,19.2793,-8.1352,24.222
48.874448,2.9359,12.0318,-13.0156,17.966
48.878234,10.7501,-0.8661,-15.2118,18.647
48.882420,8.1605,-10.8823,-11.7190,17.954
48.887820,9.1183,-15.3739,-2.8638,18.103
48.893699,5.6930,-17.3692,6.7567,19.487
48.897291,1.2425,-15.8357,13.6389,20.936
48.902028,7.0993,-11.6641,13.5038,19.204
48.906498,8.0468,-8.6484,7.2105,13.840
48.913154,7.8149,-4.3820,1.8577,9.150
48.916455,5.8334,-1.5725,-0.4932,6.062
48.920925,2.9170,-2.2939,-2.8992,4.709
48.926431,1.2172,-2.5364,-3.3589,4.381
48.931690,-0.1440,-2.1022,-3.0963,3.745
48.936564,-1.8181,0.0935,-2.5080,3.099
48.940680,-1.7769,1.2906,-2.1353,3.063
48.945658,-1.9200,0.4824,-3.0777,3.659
48.951651,1.0841,-0.5138,-3.5982,3.793
48.955422,2.8935,-0.5162,-3.2773,4.402
48.960773,4.1072,-1.1233,-1.3385,4.463
48.965631,3.1758,-1.6810,-0.1089,3.595
48.970187,1.6691,-1.2334,0.9715,2.292
48.974417,-0.0613,-0.5232,1.7726,1.849
48.979250,-1.0470,0.4864,1.3727,1.794
48.983954,-1.0133,0.6663,0.7562,1.429
48.989429,-0.3585,-0.1510,0.5471,0.671
48.993520,-0.1641,-1.0492,0.6441,1.242
48.998957,-0.3982,-1.2295,0.0050,1.292
49.003064,-1.2962,-0.9020,-0.0532,1.580
49.008496,-1.7856,0.3410,-0.7031,1.949
49.013122,-0.8294,1.8502,-0.0261,2.028
49.018049,-0.2211,1.0235,0.6318,1.223
49.024503,0.2064,-0.0084,0.1141,0.236
49.027767,0.8988,-0.3894,0.3428,1.038
49.032053,0.9563,-0.6963,0.1587,1.194
49.036624,0.4584,-1.1351,0.5657,1.349
49.042027,-0.2684,0.2103,-0.2486,0.422
49.046585,0.1081,-0.0027,0.1431,0.179
49.051678,-0.2068,-0.7418,-0.0981,0.776
49.057231,-0.3126,-0.5428,-0.5852,0.857
49.061501,-0.0965,-0.1433,-0.6711,0.693
49.066198,0.0260,-0.4353,-0.3758,0.576
49.070992,0.3365,-0.1984,-0.6554,0.763
49.076741,0.5684,0.1767,-0.4206,0.729
49.081188,0.5602,0.2975,0.0060,0.634
49.085638,0.4555,-0.1679,0.8466,0.976
49.090538,0.0681,-0.3456,1.0097,1.069
49.095642,-0.0237,-0.2477,0.9552,0.987
49.101175,-0.1309,0.0464,1.0754,1.084
49.105081,-0.4507,0.0294,0.9381,1.041
49.110601,-1.0192,0.0507,0.5449,1.157
49.115173,-1.2798,0.3232,0.3830,1.374
49.120115,-1.2429,0.7271,0.4116,1.498
49.124586,-0.9214,0.8584,0.3899,1.318
49.129568,-0.3046,0.5145,0.0908,0.605
49.134151,0.3633,-0.0704,-0.5572,0.669
49.138996,0.0945,-0.2939,-0.4846,0.575
49.144398,0.2625,-0.2167,-0.0840,0.351
49.148783,-0.1855,-0.6067,0.5316,0.828
49.153580,-0.4248,-0.3457,0.3723,0.662
49.158931,-0.5902,-0.2900,0.3925,0.766
49.162576,-0.6678,-0.2456,-0.0460,0.713
49.167784,-0.6642,-0.1241,-0.1798,0.699
49.173600,-0.4444,-0.0479,-0.3966,0.598
49.178523,-0.1271,-0.0195,-0.5271,0.543
49.182652,-0.3160,-0.0795,-0.4499,0.556
49.187323,0.9092,-0.1003,-0.3221,0.970
49.192817,-2.4825,-0.4829,0.6120,2.602
49.196486,-0.6153,0.7660,-0.2900,1.024
49.201654,0.8764,0.1790,0.1294,0.904
49.206356,0.6059,-0.5660,-0.2355,0.862
49.211725,-0.1389,-0.1994,-0.5066,0.562
49.216220,-1.2508,0.6992,-0.1259,1.438
49.222605,-1.3758,0.8076,0.4009,1.645
49.225952,-0.8400,0.3456,0.5767,1.076
49.230921,0.0121,-0.3730,0.3704,0.526
49.236300,0.4218,-0.7882,0.3774,0.970
49.240261,0.3077,-0.7006,-0.1514,0.780
49.245996,-1.1146,-0.1755,-0.6957,1.326
49.250013,-0.6915,2.1967,0.4747,2.351
49.254921,-4.1377,0.5764,-0.7674,4.248
49.260158,-1.1808,-1.5571,0.2799,1.974
49.264457,0.5554,-1.8169,0.4923,1.963
49.270640,0.8932,-1.0256,-0.3721,1.410
49.274797,0.6778,-0.5819,-0.9972,1.339
49.279820,0.9987,0.4913,-1.1487,1.599
49.283659,0.3158,1.7948,-0.9878,2.073
49.288852,-7.1308,-0.0140,-0.0827,7.131
49.293734,-3.5659,-0.9645,0.7751,3.775
49.298382,1.0522,-0.7255,1.1738,1.735
49.303989,0.8903,-0.8383,0.8033,1.463
49.307944,0.7713,-0.9488,0.3225,1.265
49.312988,-0.7285,-0.6028,0.4349,1.041
49.318302,-1.3415,-0.0205,0.5911,1.466
49.323191,-1.5915,0.0687,0.8794,1.820
49.327140,-1.5235,-0.1332,1.3385,2.032
49.332569,-1.3629,-0.6154,1.3543,2.017
49.336771,0.4680,0.3941,0.8531,1.050
49.341722,-2.1957,-0.5269,-0.4096,2.295
49.346553,-1.5487,-1.3576,-0.5200,2.124
49.351641,-0.0957,-1.5933,-0.0068,1.596
49.356741,-3.1413,-1.6719,0.4099,3.582
49.361167,-2.4370,-1.2293,0.2516,2.741
49.366333,-1.2982,-1.2559,0.1361,1.811
49.371156,-1.1085,-1.4137,-0.1952,1.807
49.376246,2.4073,-0.3423,-1.0260,2.639
49.380494,-1.6128,-0.8804,-0.5438,1.916
49.385590,-3.6262,-1.9540,-0.8744,4.211
49.390843,-1.7339,-1.7499,-0.2064,2.472
49.395888,-1.0320,-1.7808,-0.0538,2.059
49.399735,0.1095,-1.8672,0.2140,1.883
49.404931,-0.6021,-1.7056,0.1652,1.816
49.410162,-2.8702,-2.2547,0.2353,3.657
49.414892,-3.1029,-2.1460,0.4622,3.801
49.419427,-3.3180,-1.9809,0.5172,3.899
49.424505,-3.0159,-1.8886,0.7894,3.645
49.428526,-3.4185,-2.4793,0.8568,4.309
49.433923,-3.3018,-2.9153,0.7167,4.463
49.438673,-3.6301,-3.3163,0.4682,4.939
49.443791,-4.5329,-2.8334,-0.1666,5.348
49.448268,-6.6304,-2.3122,-1.5619,7.194
49.452880,-10.7013,-2.1100,0.2817,10.911
49.457507,-7.9902,-3.0258,1.0625,8.610
49.463081,-5.0060,-5.7248,2.4669,7.995
49.467372,-6.6666,-7.7039,2.9785,10.614
49.472795,-9.4832,-6.2612,2.6922,11.678
49.477563,-10.2718,-3.5187,1.9814,11.037
49.482035,-9.5999,-2.8912,1.3203,10.112
49.487074,-11.7708,-5.2665,1.8769,13.031
49.492158,-14.9890,-6.9593,3.3700,16.866
49.496727,-15.8976,-7.2284,2.6453,17.663
49.501304,-14.3129,-8.6100,2.8255,16.940
49.506837,-9.3205,-7.8859,2.9253,12.554
49.511069,-11.9073,-9.1920,4.3649,15.663
49.515970,-15.2996,-9.9562,5.6679,19.114
49.521411,-16.5359,-8.9564,6.0991,19.770
49.525383,-14.3544,-7.6949,5.9661,17.345
49.531367,-11.0197,-7.2830,4.9133,14.093
49.535684,-6.8522,-7.1300,3.3474,10.440
49.540587,-2.5887,-7.0794,1.4197,7.670
49.544761,0.0200,-8.0968,-0.2468,8.101
49.551428,-1.2133,-12.3896,-0.7332,12.470
49.554432,-2.0223,-14.4127,0.9448,14.585
49.560315,-3.1052,-13.0954,2.2335,13.643
49.564137,-4.5657,-10.0551,1.4124,11.133
49.569935,-6.3581,-8.4243,1.0990,10.611
49.574747,-8.1547,-8.4686,1.7304,11.883
49.578930,-7.7793,-8.5763,0.7736,11.605
49.583895,-7.8646,-9.2903,0.6361,12.189
49.588565,-8.5550,-9.7954,0.1740,13.006
49.593592,-9.2417,-9.5769,0.5933,13.322
49.598929,-9.0146,-8.8683,0.8365,12.673
49.602764,-8.2040,-7.4021,1.4586,11.146
49.607929,-9.5815,-6.4354,2.1975,11.749
49.612763,-15.1310,-5.5775,2.5799,16.331
49.617110,-16.1948,-1.9149,3.7320,16.729
49.622641,-10.9293,1.8199,3.2720,11.553
49.627574,-8.3853,-0.5968,2.4863,8.766
49.632075,-9.2953,-5.4025,3.0778,11.183
49.637338,-8.3027,-4.7249,4.1416,10.412
49.641400,-11.3285,-4.8561,3.0938,12.708
49.646458,-13.1053,-4.6812,2.7502,14.185
49.651224,-12.5461,-3.2197,3.7866,13.495
49.656786,-10.7576,-0.3024,4.6291,11.715
49.660699,-10.9683,2.2341,4.1705,11.945
49.665805,-12.3547,4.1876,2.6599,13.313
49.671236,-13.7409,5.8084,0.9204,14.946
49.675972,-14.7935,6.7384,-0.7010,16.271
49.681162,-14.3714,8.0736,-0.7313,16.500
49.685201,-12.7759,9.7670,-0.3616,16.086
49.690908,-11.4707,10.2157,-0.5762,15.371
49.695051,-11.2681,8.9196,-0.5007,14.380
49.699394,-10.7031,7.3607,0.0686,12.990
49.704408,-9.8523,6.0766,0.7589,11.600
49.709872,-9.3484,4.9571,1.4780,10.684
49.714296,-9.1099,3.9933,2.1968,10.186
49.718875,-9.2149,3.2701,2.8113,10.174
49.724312,-9.5323,2.8069,3.1032,10.410
49.728720,-10.0918,2.6419,3.1316,10.892
49.733333,-10.7065,2.6430,2.8592,11.393
49.738591,-11.1688,2.7810,2.5418,11.787
49.742421,-11.2897,3.0061,2.2699,11.902
49.747553,-11.1315,3.2594,2.0640,11.781
49.752351,-10.6307,3.4615,1.8904,11.339
49.757246,-9.9088,3.4932,1.7587,10.653
49.762101,-9.1418,3.3288,1.7799,9.891
49.766850,-8.2399,3.1650,1.8107,9.011
49.771420,-7.6441,2.7821,2.1645,8.418
49.776736,-6.9747,2.4098,2.3178,7.735
49.781445,-6.5684,1.8778,2.4670,7.263
49.786501,-6.2029,1.2117,2.7145,6.878
49.791521,-5.9490,0.6067,2.9295,6.659
49.796244,-5.8061,0.1502,2.9095,6.496
49.801573,-5.7378,-0.1278,2.7798,6.377
49.806691,-5.7193,-0.4193,2.6338,6.311
49.812127,-5.5797,-0.8273,2.5862,6.205
49.815876,-5.4207,-1.3757,2.5841,6.161
49.820990,-5.1678,-1.9735,2.6273,6.124
49.825464,-4.9553,-2.7641,2.6650,6.269
49.829930,-4.5883,-3.4365,2.7731,6.368
49.835039,-4.0319,-4.2324,2.9093,6.529
49.840080,-3.4346,-5.3429,3.0594,7.050
49.844725,-3.5449,-6.7105,2.9041,8.126
49.850118,-3.4823,-7.7590,3.1785,9.079
49.855325,-3.0292,-8.3214,3.7291,9.609
49.859638,-2.4900,-8.8358,4.1862,10.089
49.864293,-1.8465,-9.5529,4.2178,10.605
49.869781,-1.5255,-10.6132,3.2885,11.215
49.874113,-0.1192,-11.0445,2.3121,11.285
49.879791,1.6306,-11.7206,1.7077,11.956
49.884338,2.7173,-12.9559,1.2279,13.295
49.887793,4.1702,-14.2516,0.9745,14.881
49.892890,5.1515,-15.3310,0.9267,16.200
49.898583,6.6856,-16.0445,1.0044,17.411
49.902488,8.0500,-16.8143,1.1707,18.679
49.908067,9.7973,-17.9391,1.3742,20.486
49.912878,12.3457,-20.0543,1.5128,23.598
49.916915,13.1113,-23.3843,1.7064,26.863
49.922300,15.1281,-23.6590,0.2721,28.083
49.927553,17.1007,-22.2157,-0.7883,28.046
49.932488,19.1177,-19.5499,-2.6718,27.474
49.937362,20.9850,-18.0107,-3.1718,27.835
49.941297,22.1353,-16.8209,-3.6949,28.046
49.946197,22.8748,-16.0164,-3.4194,28.133
49.950846,24.4359,-15.3011,-2.8391,28.971
49.956206,26.6119,-13.9383,-2.0336,30.110
49.960458,29.4375,-10.7078,-1.9522,31.385
49.965982,29.9405,-9.9782,-3.5621,31.760
49.970779,31.3548,-8.7537,-3.6136,32.754
49.974941,31.5384,-8.9531,-4.2731,33.062
49.980480,31.1200,-9.7995,-3.8100,32.848
49.986440,30.7798,-10.2587,-3.4054,32.623
49.990358,29.8078,-10.4840,-3.8108,31.827
49.994437,29.2867,-10.3361,-4.4087,31.368
50.000359,29.0003,-10.0445,-4.7398,31.054
50.003963,28.6124,-9.8251,-5.7088,30.786
50.009472,26.1008,-10.2677,-5.5469,28.591
50.013908,26.8731,-10.2384,-6.1707,29.412
50.018472,29.5313,-10.1383,-6.4511,31.883
50.024199,29.2843,-8.4501,-7.0735,31.289
50.029375,14.6989,-9.4468,-10.1802,20.222
50.033170,-1.4169,-13.3647,-5.6877,14.594
50.038779,-32.5791,-17.1479,2.7718,36.921
50.043164,-37.4135,-8.5075,10.0246,39.657
50.047562,-29.5051,8.8552,12.0659,33.084
50.053272,-22.5302,19.3429,-8.9401,31.011
50.058820,-3.1653,16.1261,-19.7894,25.723
50.062018,9.8624,3.1229,-19.6747,22.229
50.067199,7.3499,-8.5286,-16.3576,19.858
50.072220,9.6787,-14.3455,-4.7452,17.944
50.076962,5.4359,-21.4393,9.5198,24.079
50.081446,10.3668,-21.0275,18.6676,29.968
50.086809,12.8609,-16.2072,15.2799,25.721
50.091665,6.6563,-10.1345,7.5099,14.262
50.095879,2.3205,-0.9260,3.1679,4.035
50.101452,-0.5858,6.7416,-1.3550,6.901
50.106079,-1.0792,7.2478,-2.1599,7.639
50.110912,-1.8526,1.6371,0.1057,2.475
50.115427,-1.9229,-1.7865,2.7104,3.773
50.120657,-1.5170,-0.8094,0.6281,1.831
50.125571,0.0933,0.3784,-2.3753,2.407
50.131254,2.2524,-0.9727,-3.7241,4.460
50.135295,4.0751,-2.5399,-4.6153,6.660
50.140156,4.4335,-3.3084,-4.9144,7.399
50.145016,4.2011,-2.9159,-3.2561,6.062
50.149780,2.5857,-1.8699,-2.2358,3.896
50.153832,1.0937,-0.4220,-0.9855,1.531
50.159488,0.7899,-0.1565,0.4414,0.918
50.163569,1.1324,-0.4671,0.0986,1.229
50.168750,0.9029,-0.7690,-0.3310,1.231
50.173879,-0.7509,-1.0414,-0.4274,1.353
50.179517,-2.4935,-1.0611,-0.1194,2.712
50.184086,-2.5990,-0.0132,0.0783,2.600
50.188900,-1.6726,1.2672,-0.8008,2.246
50.193004,-0.4206,0.5037,-1.2699,1.429
50.198158,1.2359,-1.4421,-0.5628,1.981
50.202547,1.3285,-1.0385,-0.8315,1.880
50.207917,1.0995,-0.1025,0.4612,1.197
50.213534,-0.3680,0.0748,1.3123,1.365
50.216728,-1.0748,0.3021,0.9836,1.488
50.221476,-0.2102,0.3582,0.7211,0.832
50.227012,0.3160,0.2143,-0.0300,0.383
50.231309,1.0695,0.1328,-0.0907,1.082
50.236709,0.9267,-0.7218,0.1683,1.187
50.241352,0.9014,-1.2272,0.1628,1.531
50.246865,-0.2472,-0.6447,0.0382,0.691
50.250879,-0.8428,0.7551,0.3995,1.200
50.255695,-0.8275,0.6886,0.9662,1.447
50.260789,-0.0878,0.2025,1.2653,1.284
50.265481,0.7737,0.0954,0.6657,1.025
50.270351,1.1840,-0.2487,-0.0954,1.214
50.276126,0.8747,-0.3231,-0.1484,0.944
50.279566,0.1487,-0.5369,0.1478,0.576
50.284942,0.0056,-0.4566,0.3696,0.588
50.289755,-1.0764,0.5229,-0.4495,1.278
50.294011,-1.1693,0.7939,-0.8788,1.664
50.299536,-1.0152,0.2278,-0.4262,1.124
50.304486,-0.7501,-0.1077,-0.1555,0.774
50.309015,-0.5023,0.1887,-0.2478,0.591
50.313667,-0.3938,0.3133,-0.4135,0.651
50.318452,0.2290,0.0273,-0.1537,0.277
50.324901,1.1458,-0.4775,0.3254,1.283
50.328823,-0.7907,-0.5410,0.4253,1.048
50.333714,1.2360,0.1291,0.1371,1.250
50.337757,0.3696,-0.2472,0.2487,0.509
50.343481,0.0422,-0.0867,-0.0343,0.102
50.348082,-0.5906,-0.1897,0.2050,0.653
50.352015,-0.4131,0.2598,0.3005,0.573
50.357481,-0.7969,0.2292,0.1598,0.844
50.361978,-0.7565,0.1492,0.0959,0.777
50.366557,-0.8697,0.1489,0.0752,0.886
50.371364,-0.9943,0.2780,0.1981,1.051
50.377194,-0.8100,0.3643,0.2682,0.928
50.382081,-0.6786,0.1318,0.3876,0.793
50.386643,-1.5569,-0.2733,0.8789,1.809
50.390929,-2.0222,0.3169,0.4626,2.099
50.396359,-0.0600,0.2818,0.1796,0.340
50.400424,0.1933,-0.7079,0.2076,0.763
50.405815,-0.5016,-1.1252,0.0924,1.235
50.410694,-0.7146,-0.5689,-0.1989,0.935
50.415429,-1.3314,-0.1443,-0.0804,1.342
50.420403,-0.9357,-0.0854,-0.2776,0.980
50.424650,-0.6222,-0.2366,-0.2595,0.714
50.430367,-0.2128,-0.4163,-0.3204,0.567
50.434441,0.7881,-0.4308,0.1159,0.906
50.440730,3.1818,-0.8502,0.8592,3.404
50.444456,-3.4426,-1.3656,1.0417,3.847
50.449889,-3.2874,-0.4789,0.0920,3.323
50.453668,-1.4390,0.1389,-0.7755,1.641
50.459406,-0.5875,-0.2577,-0.3916,0.752
50.463484,0.0786,-0.8809,0.0579,0.886
50.468947,0.1440,-1.0467,0.0343,1.057
50.473913,-0.3755,-0.6291,-0.0052,0.733
50.478246,-0.9129,-0.2647,-0.2399,0.980
50.482954,-1.5308,-0.0480,-0.3118,1.563
50.487748,1.8243,0.3580,-1.0178,2.119
50.492663,-3.2719,-0.6598,0.2910,3.350
50.497791,-3.8501,-1.0495,-0.0752,3.991
50.502329,-0.8209,-0.8003,-0.3281,1.193
50.506968,-0.9371,-1.0278,-0.1922,1.404
50.511541,-1.3176,-1.5994,0.2489,2.087
50.517180,-0.9196,-1.9792,0.5225,2.244
50.521481,-0.9233,-2.0095,0.4957,2.266
50.527625,-1.9338,-2.1974,0.8411,3.046
50.531465,-2.0770,-2.2414,0.5630,3.107
50.536543,-2.3767,-2.0440,0.3986,3.160
50.540788,-2.9121,-1.6941,0.1752,3.374
50.545901,-2.7771,-1.2871,-0.1298,3.064
50.550745,0.1386,-1.3884,-0.9385,1.682
50.555465,-4.1281,-2.6312,-0.1482,4.898
50.560232,-3.3899,-2.1612,-0.5932,4.064
50.564827,-2.1231,-1.4584,-1.2095,2.846
50.571604,-2.6537,-1.2383,-1.7060,3.389
50.574766,-3.4190,-1.0746,-0.6694,3.646
50.579775,-3.9975,-1.4145,-0.7210,4.301
50.584565,-3.7016,-1.3701,-0.6192,3.995
50.589813,-3.0892,-1.8890,-0.8559,3.721
50.595317,-1.2394,-2.6789,-0.6623,3.025
50.598648,-3.1117,-3.4571,-0.6245,4.693
50.603473,-7.1051,-2.9560,-0.3530,7.704
50.609023,-10.9581,-1.0376,1.0191,11.054
50.613461,-6.1087,-0.9640,2.1892,6.560
50.618267,-3.3405,-5.1645,2.9441,6.819
50.627961,-7.2456,-7.5701,4.6877,11.480
50.629056,-8.8301,-4.5960,4.7025,11.009
50.632519,-6.9696,-1.8667,2.8271,7.749
50.637801,-7.5223,-3.9522,2.6514,8.901
50.641956,-11.9838,-7.9719,4.5232,15.087
50.647557,-16.7545,-10.2344,5.4383,20.372
50.652703,-18.0506,-9.5420,7.0658,21.606
50.657323,-11.3941,-7.9317,5.4794,14.925
50.661426,-8.2206,-9.0395,4.8500,13.146
50.666389,-10.8824,-10.7007,6.4527,16.570
50.671542,-14.5992,-10.3204,8.1608,19.653
50.676234,-16.7465,-8.6459,8.0258,20.484
50.681396,-15.8762,-7.1999,6.4814,18.598
50.686400,-12.5135,-6.6035,4.6175,14.883
50.690756,-7.5863,-6.2041,3.5489,10.423
50.695668,-3.3258,-6.1663,1.3377,7.133
50.701540,0.1752,-7.4089,-0.7916,7.453
50.705295,0.1161,-11.0072,-1.0167,11.055
50.710576,-2.2403,-12.5842,-0.3022,12.786
50.714726,-4.3952,-11.0117,0.1544,11.857
50.720367,-5.2606,-8.4027,1.1779,9.983
50.725643,-5.4989,-6.7352,3.0340,9.209
50.729782,-6.8857,-6.9342,3.3910,10.344
50.734153,-7.3150,-8.0154,1.8545,11.009
50.740063,-7.0775,-8.5024,1.6940,11.192
50.744244,-6.5436,-7.9833,2.3484,10.586
50.749024,-6.2012,-7.2339,2.8642,9.949
50.753712,-5.9030,-6.9009,3.3384,9.675
50.759709,-6.0598,-6.4192,3.7143,9.577
50.763433,-8.3913,-5.7647,4.2832,11.045
50.768474,-13.4416,-5.7170,5.1198,15.478
50.773907,-17.1770,-2.4089,5.2073,18.110
50.777883,-11.9453,2.8175,3.1667,12.675
50.782901,-7.6752,2.0458,3.7185,8.770
50.787318,-10.5107,-3.9961,4.5309,12.123
50.792170,-11.5274,-5.9395,5.4894,14.082
50.797901,-10.6132,-2.7065,6.1290,12.551
50.801724,-13.7226,-2.1256,4.6832,14.655
50.807800,-12.5743,0.7493,4.9615,13.538
50.811409,-11.7160,3.4054,4.7431,13.090
50.817045,-12.3811,5.1893,3.8204,13.958
50.821541,-13.2786,6.5114,2.5415,15.006
50.827321,-14.1195,7.5017,1.2605,16.038
50.831274,-14.7425,8.1963,0.0776,16.868
50.835514,-14.3849,8.6782,-0.3398,16.803
50.840671,-13.1641,8.7194,-0.1655,15.791
50.845878,-12.0646,8.1648,0.0898,14.568
50.850871,-11.0442,7.4798,0.4548,13.347
50.855184,-10.2177,6.8435,0.8320,12.326
50.860659,-9.7787,6.1877,1.1174,11.626
50.864766,-9.7191,5.3809,1.2844,11.183
50.869830,-9.7987,4.6405,1.4059,10.933
50.875005,-9.9739,4.0451,1.4252,10.857
50.879046,-10.1956,3.4748,1.4963,10.875
50.885366,-10.3335,2.9439,1.5698,10.859
50.889278,-10.4203,2.4830,1.6510,10.839
50.893801,-10.4176,2.2132,1.7073,10.786
50.900031,-10.3335,2.0824,1.5741,10.658
50.903865,-10.1913,2.0887,1.2633,10.480
50.908339,-9.9761,2.1539,0.8368,10.240
50.913531,-9.6942,2.2241,0.3759,9.953
50.918506,-9.2437,2.2936,-0.0192,9.524
50.924051,-8.6272,2.2855,-0.1645,8.926
50.928025,-8.0617,2.1068,-0.0625,8.333
50.932840,-7.4678,1.8217,0.0955,7.687
50.938253,-7.0354,1.4568,0.3666,7.194
50.943415,-6.7819,0.9561,0.5528,6.871
50.947164,-6.5316,0.5941,0.6594,6.592
50.951465,-6.4204,0.3338,0.6462,6.461
50.956481,-6.3746,0.1576,0.5585,6.401
50.962414,-6.3269,-0.1262,0.4418,6.344
50.966957,-6.3646,-0.4984,0.2431,6.389
50.972238,-6.2445,-1.0446,0.1776,6.334
50.975854,-6.0713,-1.7621,0.2262,6.326
50.980667,-5.7534,-2.5140,0.3267,6.287
50.985337,-5.4194,-3.3123,0.4241,6.366
50.990214,-5.0569,-4.1140,0.4798,6.537
50.994735,-4.6560,-4.9097,0.7479,6.808
50.999945,-4.2957,-5.7762,0.9810,7.265
51.004602,-4.2212,-6.7756,0.4719,7.997
51.009378,-3.7682,-7.7045,0.5522,8.594
51.014811,-3.0984,-8.3407,1.0127,8.955
51.020118,-2.8105,-8.9500,0.7232,9.409
51.023926,-2.4268,-9.7020,0.4482,10.011
51.028616,-1.7425,-10.6822,0.3295,10.828
51.034419,-0.8907,-11.9066,0.2196,11.942
51.039742,0.3336,-13.4247,0.1780,13.430
51.043519,1.3921,-14.9889,-0.1669,15.054
51.048301,3.0507,-16.3137,-0.2206,16.598
51.052901,4.5563,-17.7186,-0.1755,18.296
51.057765,6.1825,-18.9531,-0.0100,19.936
51.062425,7.8848,-19.8655,0.1249,21.373
51.068688,9.2970,-20.7754,-0.0340,22.761
51.073312,10.6411,-21.3228,-0.3833,23.834
51.077137,12.0265,-21.3721,-0.9016,24.540
51.082857,13.3883,-20.7070,-1.4457,24.701
51.087762,14.7799,-19.9446,-1.7504,24.886
51.094251,16.9021,-16.9805,-1.7875,24.025
51.096870,16.9229,-15.9043,-2.4717,23.355
51.101838,18.2013,-15.0145,-2.2715,23.704
51.106617,20.2831,-14.4545,-1.7643,24.969
51.111611,22.3810,-14.6024,-1.1217,26.747
51.116591,25.1777,-13.3530,-0.3264,28.501
51.121146,27.4163,-11.9377,-0.9470,29.918
51.125859,29.1058,-10.4680,-1.4632,30.966
51.132122,30.4075,-9.1888,-2.4022,31.856
51.136479,31.0191,-8.5356,-3.8197,32.398
51.140291,30.9778,-8.5009,-5.4031,32.574
51.145612,31.0951,-8.9315,-6.6266,33.024
51.149959,30.6716,-9.8855,-7.6039,33.110
51.155084,29.3256,-10.8498,-8.1318,32.308
51.160552,26.2544,-12.6406,-8.0279,30.225
51.164638,21.4368,-16.4779,-7.1861,27.977
51.169723,21.4304,-14.4860,-6.2489,26.611
51.174197,17.9879,-11.4036,-6.4295,22.247
51.179592,19.2908,-8.5924,-7.0951,22.278
51.183666,23.1934,-6.6286,-7.8778,25.376
51.189053,22.6083,-3.4519,-8.7615,24.491
51.193875,10.8031,-6.3017,-12.9458,18.000
51.198090,-6.2408,-12.3529,-5.7714,14.995
51.203813,-26.7959,-13.8811,2.8487,30.312
51.208147,-40.3742,-10.5236,8.0710,42.497
51.213091,-32.0253,2.4946,11.9808,34.284
51.217631,-25.1968,18.9673,-4.7761,31.897
51.222623,-6.5846,20.5765,-21.5008,30.480
51.228099,7.2264,8.6440,-23.3053,25.886
51.232250,10.6126,-4.8126,-22.4636,25.306
51.237230,9.4984,-12.5081,-13.7633,20.883
51.242395,8.1855,-17.1964,1.1572,19.080
51.247465,5.0549,-19.2873,16.0691,25.608
51.252558,7.3665,-16.5374,23.4133,29.596
51.257815,10.4676,-12.4643,17.1207,23.623
51.262022,7.0263,-7.7770,8.0532,13.218
51.266695,4.4606,-0.7574,0.1672,4.528
51.271022,2.6591,3.0841,-4.6475,6.179
51.276566,1.3769,1.3164,-4.5359,4.920
51.280534,0.0323,-1.6457,0.1116,1.650
51.285575,-1.5412,-1.7774,2.2026,3.223
51.291246,-2.4118,0.4183,1.6085,2.929
51.295517,-1.1412,-0.0302,-0.7541,1.368
51.299999,2.3997,-0.6184,-2.7420,3.696
51.305135,5.2843,-1.6304,-3.9656,6.805
