time,gFx,gFy,gFz,TgF
35.488271132,-0.2467,-0.2856,-0.3186,0.494
35.490423216,-0.2458,-0.2827,-0.3423,0.507
35.493719153,-0.2509,-0.2792,-0.3535,0.516
35.49524332,-0.2553,-0.2775,-0.3637,0.524
35.497626393,-0.2595,-0.2748,-0.3836,0.538
35.500067226,-0.2582,-0.2702,-0.4085,0.554
35.502550403,-0.2656,-0.2682,-0.4265,0.570
35.504803997,-0.2729,-0.2631,-0.4439,0.584
35.50755733,-0.2817,-0.2604,-0.4673,0.605
35.509527434,-0.2914,-0.2587,-0.4798,0.618
35.512901288,-0.3039,-0.2577,-0.4962,0.636
35.514453945,-0.3198,-0.2567,-0.5125,0.656
35.517054049,-0.3391,-0.2567,-0.5284,0.678
35.520146809,-0.3589,-0.2587,-0.5453,0.702
35.521733632,-0.3845,-0.2648,-0.5575,0.727
35.524043841,-0.4151,-0.2714,-0.5614,0.749
35.528409413,-0.4490,-0.2841,-0.5546,0.768
35.529249778,-0.4874,-0.3039,-0.5443,0.791
35.532340768,-0.5306,-0.3261,-0.5328,0.820
35.533940455,-0.5865,-0.3598,-0.5196,0.862
35.536240559,-0.6616,-0.4053,-0.5006,0.923
35.539466549,-0.7431,-0.4632,-0.4869,1.002
35.541969205,-0.8365,-0.5301,-0.4769,1.099
35.543875663,-0.9391,-0.6002,-0.4788,1.213
35.546710559,-1.0485,-0.6728,-0.4920,1.339
35.548440195,-1.1638,-0.7453,-0.5064,1.472
35.551535091,-1.2926,-0.8194,-0.5382,1.622
35.555126653,-1.4257,-0.8929,-0.5919,1.783
35.556631445,-1.5625,-0.9613,-0.6435,1.944
35.55921733,-1.6727,-1.0092,-0.7043,2.077
35.561222851,-1.7982,-1.0632,-0.7554,2.221
35.563889934,-1.9167,-1.1137,-0.8057,2.359
35.566005403,-2.0196,-1.1555,-0.8631,2.482
35.568134466,-2.1110,-1.1905,-0.9190,2.592
35.570486966,-2.1764,-1.2112,-0.9657,2.671
35.572941184,-2.2004,-1.2007,-0.9874,2.694
35.575440091,-2.1979,-1.1726,-1.0387,2.699
35.578520768,-2.1818,-1.1370,-1.0712,2.683
35.580096601,-2.1635,-1.0878,-1.0993,2.659
35.582671601,-2.1229,-1.0209,-1.1223,2.609
35.585257799,-2.0814,-0.9432,-1.1287,2.549
35.587352018,-2.0413,-0.8607,-1.1252,2.485
35.590292955,-2.0113,-0.7769,-1.1333,2.436
35.592307174,-1.9834,-0.6791,-1.1352,2.384
35.595137278,-1.9224,-0.5717,-1.1418,2.308
35.597027695,-1.8161,-0.4637,-1.1501,2.199
35.599524257,-1.6754,-0.3564,-1.1636,2.071
35.602287382,-1.5313,-0.2575,-1.1773,1.949
35.60452358,-1.3988,-0.1644,-1.1839,1.840
35.60712233,-1.2867,-0.0794,-1.1863,1.752
35.609392434,-1.1863,-0.0005,-1.1800,1.673
35.611922382,-1.0915,0.0713,-1.1626,1.596
35.614358163,-1.0011,0.1317,-1.1326,1.517
35.616578632,-0.9142,0.1810,-1.0822,1.428
35.618816809,-0.8340,0.2121,-1.0221,1.336
35.621799101,-0.7676,0.2277,-0.9420,1.236
35.623636861,-0.7261,0.2140,-0.8436,1.133
35.626082174,-0.7128,0.1671,-0.7224,1.029
35.629448372,-0.7283,0.0877,-0.5839,0.938
35.630788111,-0.7624,-0.0203,-0.4373,0.879
35.634839153,-0.8130,-0.1539,-0.2831,0.875
35.636192851,-0.8712,-0.3080,-0.1138,0.931
35.638109986,-0.9330,-0.4703,0.0572,1.046
35.640546861,-1.0055,-0.6379,0.2238,1.212
35.643390351,-1.0695,-0.7923,0.3858,1.386
35.64547483,-1.1211,-0.9244,0.5323,1.547
35.647794205,-1.1433,-1.0356,0.6515,1.675
35.650147382,-1.1296,-1.1167,0.7534,1.758
35.652960143,-1.1042,-1.1797,0.7947,1.801
35.655153059,-1.0781,-1.2320,0.7703,1.809
35.657674413,-1.0544,-1.2845,0.7006,1.803
35.659961497,-1.0348,-1.3316,0.5880,1.786
35.662722018,-1.0099,-1.3805,0.4554,1.770
35.664831288,-0.9823,-1.4382,0.3137,1.770
35.667231393,-0.9530,-1.4934,0.1691,1.780
35.669658372,-0.9452,-1.5774,0.0168,1.839
35.672080559,-0.9420,-1.6712,-0.1285,1.923
35.674688997,-0.9454,-1.7770,-0.2839,2.033
35.676735455,-0.9467,-1.8952,-0.4747,2.171
35.67970957,-0.9366,-2.0406,-0.7058,2.354
35.682430351,-0.9005,-2.2116,-1.0028,2.590
35.68467009,-0.8900,-2.3518,-1.2576,2.812
35.687164361,-0.9242,-2.3650,-1.3241,2.864
35.689095038,-0.9484,-2.2263,-1.2708,2.733
35.694081861,-0.9469,-2.0203,-1.2391,2.552
35.694723215,-0.9207,-1.7990,-1.1961,2.348
35.696164465,-0.8707,-1.5877,-1.1108,2.124
35.698777434,-0.8098,-1.4047,-1.0102,1.910
35.701411861,-0.7436,-1.2535,-0.8787,1.702
35.703855299,-0.6899,-1.1338,-0.7131,1.507
35.706436497,-0.6594,-1.0368,-0.5199,1.334
35.708166184,-0.6376,-0.9501,-0.3169,1.187
35.711077903,-0.6117,-0.8690,-0.1077,1.068
35.713251497,-0.5829,-0.7954,0.0916,0.990
35.715478893,-0.5541,-0.7368,0.2604,0.958
35.717867382,-0.5304,-0.6899,0.3860,0.952
35.721354882,-0.5072,-0.6491,0.4725,0.950
35.722958736,-0.4759,-0.6090,0.5235,0.934
35.725466757,-0.4410,-0.5736,0.5374,0.901
35.727573372,-0.4075,-0.5389,0.5291,0.858
35.73034233,-0.3760,-0.5011,0.5245,0.817
35.732683059,-0.3484,-0.4612,0.5299,0.784
35.735065715,-0.3239,-0.4238,0.5370,0.757
35.737472955,-0.3002,-0.3867,0.5389,0.728
35.739694986,-0.2778,-0.3547,0.5333,0.698
35.742155768,-0.2550,-0.3252,0.5157,0.661
35.744601965,-0.2345,-0.2971,0.4864,0.616
35.747411497,-0.2179,-0.2744,0.4498,0.570
35.749557434,-0.2035,-0.2541,0.4126,0.526
35.751922018,-0.1901,-0.2313,0.3997,0.499
35.754500924,-0.1769,-0.2086,0.3772,0.466
35.756749778,-0.1673,-0.1891,0.3625,0.442
35.759348163,-0.1551,-0.1732,0.3542,0.424
35.761893007,-0.1429,-0.1534,0.3449,0.404
35.764995559,-0.1280,-0.1368,0.3364,0.385
35.766352434,-0.1109,-0.1219,0.3244,0.364
35.76869082,-0.0977,-0.1107,0.3027,0.337
35.771545924,-0.0916,-0.1068,0.2729,0.307
35.773379361,-0.0889,-0.1068,0.2414,0.278
35.776149465,-0.0960,-0.1129,0.2077,0.255
35.778989622,-0.1075,-0.1229,0.1695,0.235
35.781132382,-0.1280,-0.1405,0.1292,0.230
35.783289049,-0.1537,-0.1610,0.0938,0.242
35.785561861,-0.1861,-0.1881,0.0682,0.273
35.788168788,-0.2182,-0.2189,0.0452,0.312
35.79035707,-0.2506,-0.2504,0.0310,0.356
35.792845768,-0.2817,-0.2829,0.0251,0.400
35.79534957,-0.3127,-0.3171,0.0227,0.446
35.797713684,-0.3435,-0.3540,0.0273,0.494
35.800329882,-0.3784,-0.3914,0.0332,0.545
35.802708163,-0.4136,-0.4314,0.0364,0.599
35.805034049,-0.4493,-0.4717,0.0428,0.653
35.807516028,-0.4898,-0.5118,0.0479,0.710
35.809714986,-0.5328,-0.5572,0.0501,0.773
35.81228509,-0.5748,-0.6076,0.0533,0.838
35.814562226,-0.6215,-0.6608,0.0486,0.908
35.817042955,-0.6721,-0.7146,0.0310,0.981
35.819558215,-0.7261,-0.7703,0.0071,1.059
35.822410924,-0.7808,-0.8291,-0.0161,1.139
35.825108476,-0.8348,-0.8893,-0.0325,1.220
35.826850195,-0.8875,-0.9471,-0.0393,1.299
35.829447434,-0.9383,-1.0028,-0.0401,1.374
35.831849257,-0.9884,-1.0509,-0.0281,1.443
35.834016184,-1.0346,-1.0940,-0.0071,1.506
35.83636358,-1.0722,-1.1318,0.0205,1.559
35.838943372,-1.1025,-1.1555,0.0530,1.598
35.841784726,-1.1257,-1.1680,0.0801,1.624
35.844106653,-1.1457,-1.1751,0.1041,1.644
35.846124465,-1.1560,-1.1736,0.1212,1.652
35.848657955,-1.1550,-1.1580,0.1307,1.641
35.851473215,-1.1343,-1.1267,0.1307,1.604
35.853466705,-1.0991,-1.0835,0.1175,1.548
35.856100403,-1.0468,-1.0309,0.0960,1.472
35.858032851,-0.9852,-0.9733,0.0650,1.386
35.860535507,-0.9220,-0.9181,0.0318,1.301
35.863366497,-0.8643,-0.8660,-0.0173,1.224
35.865575455,-0.8115,-0.8201,-0.0652,1.156
35.867911236,-0.7551,-0.7712,-0.0630,1.081
35.870306705,-0.6999,-0.7251,-0.1212,1.015
35.873333632,-0.6486,-0.6838,-0.1859,0.961
35.875056288,-0.6059,-0.6498,-0.2509,0.923
35.877702695,-0.5739,-0.6195,-0.3102,0.900
35.880113788,-0.5521,-0.5941,-0.3630,0.889
35.882310611,-0.5387,-0.5751,-0.4141,0.890
35.884801653,-0.5323,-0.5602,-0.4620,0.900
35.887193267,-0.5338,-0.5529,-0.5037,0.919
35.88963009,-0.5423,-0.5524,-0.5357,0.941
35.89218134,-0.5533,-0.5558,-0.5560,0.961
35.894784257,-0.5675,-0.5621,-0.5680,0.980
35.896892017,-0.5880,-0.5699,-0.5636,0.994
35.899268945,-0.6144,-0.5797,-0.5529,1.010
35.902374309,-0.6447,-0.5931,-0.5345,1.026
35.905044361,-0.6801,-0.6100,-0.5042,1.044
35.906659361,-0.7138,-0.6293,-0.4649,1.059
35.909196549,-0.7458,-0.6481,-0.4295,1.077
35.91168082,-0.7729,-0.6630,-0.4014,1.095
35.913888684,-0.7952,-0.6743,-0.3838,1.111
35.916318528,-0.8113,-0.6809,-0.3743,1.123
35.91857759,-0.8208,-0.6826,-0.3708,1.130
35.921656653,-0.8252,-0.6826,-0.3728,1.134
35.923898788,-0.8233,-0.6794,-0.3716,1.130
35.926175976,-0.8174,-0.6769,-0.3630,1.122
35.92866608,-0.8113,-0.6686,-0.3535,1.109
35.93072082,-0.8047,-0.6640,-0.3381,1.097
35.933500663,-0.7949,-0.6594,-0.3193,1.081
35.936260507,-0.7813,-0.6532,-0.2922,1.059
35.937904309,-0.7615,-0.6447,-0.2475,1.028
35.940473424,-0.7400,-0.6342,-0.1957,0.994
35.942763684,-0.7202,-0.6234,-0.1446,0.963
35.946152903,-0.6987,-0.6154,-0.0943,0.936
35.947626601,-0.6813,-0.6107,-0.0467,0.916
35.950269622,-0.6721,-0.6086,-0.0076,0.907
35.952904205,-0.6638,-0.6125,0.0273,0.904
35.955453892,-0.6554,-0.6186,0.0572,0.903
35.95744983,-0.6501,-0.6237,0.0816,0.905
35.959455767,-0.6498,-0.6291,0.1016,0.910
35.962940507,-0.6454,-0.6317,0.1207,0.911
35.967720663,-0.6388,-0.6332,0.1365,0.910
35.968313424,-0.6293,-0.6352,0.1498,0.907
35.969400038,-0.6205,-0.6339,0.1627,0.902
35.971861965,-0.6078,-0.6320,0.1756,0.894
35.97424384,-0.5890,-0.6274,0.1835,0.880
35.976578007,-0.5673,-0.6210,0.1898,0.862
35.979800767,-0.5477,-0.6149,0.2013,0.848
35.982694517,-0.5335,-0.6093,0.2123,0.837
35.984585663,-0.5216,-0.6015,0.2267,0.828
35.986036653,-0.5081,-0.5934,0.2438,0.818
35.988482851,-0.4993,-0.5841,0.2660,0.813
35.991836392,-0.4906,-0.5734,0.2851,0.807
35.993194622,-0.4820,-0.5663,0.2888,0.798
35.995622122,-0.4754,-0.5616,0.2890,0.791
35.998038528,-0.4727,-0.5585,0.2827,0.784
36.002244517,-0.4693,-0.5585,0.2748,0.780
36.002870872,-0.4671,-0.5609,0.2673,0.777
36.005610872,-0.4671,-0.5651,0.2570,0.777
36.007682226,-0.4673,-0.5687,0.2396,0.774
36.010416236,-0.4708,-0.5778,0.2226,0.778
36.012493892,-0.4766,-0.5895,0.1969,0.783
36.014833215,-0.4893,-0.6017,0.1639,0.793
36.017185715,-0.5079,-0.6154,0.1314,0.809
36.020081288,-0.5316,-0.6286,0.0987,0.829
36.023128424,-0.5555,-0.6410,0.0691,0.851
36.024654413,-0.5819,-0.6547,0.0379,0.877
36.027996705,-0.6020,-0.6662,0.0056,0.898
36.029912538,-0.6230,-0.6801,-0.0208,0.923
36.031659622,-0.6457,-0.6882,-0.0408,0.945
36.03425509,-0.6643,-0.6953,-0.0594,0.963
36.037282799,-0.6804,-0.6994,-0.0787,0.979
36.039342903,-0.6928,-0.7038,-0.0950,0.992
36.042735299,-0.7062,-0.7038,-0.1097,1.003
36.04404608,-0.7163,-0.7023,-0.1192,1.010
36.046536601,-0.7246,-0.7011,-0.1217,1.016
36.048989049,-0.7319,-0.7001,-0.1204,1.020
36.052172642,-0.7353,-0.6972,-0.1243,1.021
36.054806549,-0.7361,-0.6945,-0.1331,1.021
36.056224986,-0.7383,-0.6928,-0.1402,1.022
36.058652538,-0.7370,-0.6877,-0.1414,1.018
36.061092278,-0.7344,-0.6860,-0.1437,1.015
36.064164101,-0.7287,-0.6843,-0.1466,1.010
36.065626705,-0.7251,-0.6860,-0.1512,1.010
36.06828134,-0.7219,-0.6882,-0.1590,1.010
36.071350038,-0.7217,-0.6914,-0.1678,1.013
36.072949205,-0.7212,-0.6967,-0.1796,1.019
36.075890507,-0.7200,-0.7053,-0.1937,1.026
36.077752538,-0.7197,-0.7165,-0.2099,1.037
36.080330559,-0.7173,-0.7290,-0.2248,1.047
36.083511705,-0.7136,-0.7424,-0.2406,1.057
36.085144778,-0.7089,-0.7563,-0.2504,1.066
36.088552017,-0.7033,-0.7705,-0.2570,1.074
36.090192486,-0.6999,-0.7830,-0.2590,1.082
36.092371288,-0.6977,-0.7937,-0.2575,1.088
36.095027278,-0.6931,-0.8020,-0.2519,1.089
36.097242226,-0.6904,-0.8057,-0.2433,1.089
36.099603267,-0.6879,-0.8103,-0.2296,1.087
36.102977122,-0.6899,-0.8135,-0.2143,1.088
36.104405611,-0.6916,-0.8123,-0.1996,1.085
36.106866653,-0.6972,-0.8098,-0.1810,1.084
36.109289934,-0.7094,-0.8074,-0.1612,1.087
36.111604309,-0.7229,-0.8057,-0.1429,1.092
36.114342069,-0.7400,-0.8028,-0.1290,1.099
36.116381653,-0.7612,-0.7971,-0.1197,1.109
36.118713319,-0.7859,-0.7918,-0.1143,1.121
36.122691497,-0.8157,-0.7864,-0.1107,1.138
36.124001705,-0.8480,-0.7827,-0.1072,1.159
36.126819413,-0.8804,-0.7779,-0.1055,1.180
36.128784882,-0.9112,-0.7724,-0.1060,1.199
36.132089101,-0.9415,-0.7671,-0.1021,1.219
36.13330358,-0.9684,-0.7588,-0.0982,1.234
36.135707799,-0.9860,-0.7478,-0.0985,1.241
36.138592694,-1.0046,-0.7390,-0.0968,1.251
36.140472538,-1.0148,-0.7275,-0.0926,1.252
36.143239517,-1.0248,-0.7126,-0.0857,1.251
36.145476653,-1.0309,-0.6970,-0.0823,1.247
36.147754413,-1.0287,-0.6809,-0.0813,1.236
36.150583111,-1.0287,-0.6640,-0.0789,1.227
36.15254509,-1.0297,-0.6479,-0.0740,1.219
36.156239101,-1.0273,-0.6320,-0.0701,1.208
36.157566861,-1.0263,-0.6156,-0.0686,1.199
36.159963215,-1.0246,-0.6015,-0.0667,1.190
36.163544465,-1.0260,-0.5843,-0.0557,1.182
36.168757226,-1.0241,-0.5680,-0.0393,1.172
36.169132955,-1.0280,-0.5526,-0.0256,1.167
36.17078009,-1.0351,-0.5374,-0.0103,1.166
36.17201733,-1.0429,-0.5228,0.0085,1.167
36.177586809,-1.0514,-0.5069,0.0303,1.168
36.177977538,-1.0654,-0.4898,0.0552,1.174
36.179731653,-1.0791,-0.4761,0.0787,1.182
36.182882538,-1.0952,-0.4585,0.0992,1.191
36.184234622,-1.1118,-0.4466,0.1136,1.203
36.186934986,-1.1284,-0.4358,0.1241,1.216
36.189255507,-1.1438,-0.4258,0.1292,1.227
36.191390611,-1.1663,-0.4177,0.1334,1.246
36.194070194,-1.1861,-0.4133,0.1314,1.263
36.196206705,-1.2014,-0.4097,0.1217,1.275
36.19847509,-1.2141,-0.4048,0.1138,1.285
36.20102259,-1.2307,-0.4009,0.1080,1.299
36.203538267,-1.2528,-0.4041,0.1065,1.321
36.206808736,-1.2867,-0.4146,0.1075,1.356
36.208668007,-1.3238,-0.4310,0.1029,1.396
36.210680507,-1.3656,-0.4515,0.0928,1.441
36.213076184,-1.4130,-0.4830,0.0738,1.495
36.215714049,-1.4673,-0.5206,0.0520,1.558
36.217829934,-1.5200,-0.5651,0.0261,1.622
36.22046358,-1.5703,-0.6149,0.0012,1.686
36.223000351,-1.6133,-0.6677,-0.0234,1.746
36.225121497,-1.6431,-0.7197,-0.0464,1.794
36.228054101,-1.6571,-0.7688,-0.0713,1.828
36.229978111,-1.6710,-0.8184,-0.0906,1.863
36.232758319,-1.6803,-0.8636,-0.1002,1.892
36.235339465,-1.6800,-0.9041,-0.1099,1.911
36.237523111,-1.6766,-0.9369,-0.1153,1.924
36.239631809,-1.6663,-0.9645,-0.1143,1.929
36.243040663,-1.6519,-0.9896,-0.1058,1.929
36.245344205,-1.6351,-1.0107,-0.0840,1.924
36.247437017,-1.6099,-1.0265,-0.0550,1.910
36.249816497,-1.5799,-1.0390,-0.0188,1.891
36.253510194,-1.5491,-1.0485,0.0188,1.871
36.25523759,-1.5154,-1.0566,0.0501,1.848
36.257352538,-1.4746,-1.0573,0.0713,1.816
36.259625663,-1.4291,-1.0590,0.0818,1.781
36.26236983,-1.3771,-1.0605,0.0826,1.740
36.264353424,-1.3214,-1.0607,0.0701,1.696
36.267504413,-1.2615,-1.0627,0.0452,1.650
36.269041601,-1.1931,-1.0632,0.0144,1.598
36.272132955,-1.1257,-1.0634,-0.0186,1.549
36.274377955,-1.0563,-1.0593,-0.0535,1.497
36.276403215,-0.9869,-1.0563,-0.0870,1.448
36.279667121,-0.9200,-1.0507,-0.1168,1.401
36.281756132,-0.8545,-1.0446,-0.1402,1.357
36.283569153,-0.7974,-1.0409,-0.1629,1.321
36.285904778,-0.7461,-1.0412,-0.1822,1.294
36.288412903,-0.7041,-1.0446,-0.1942,1.275
36.291257174,-0.6721,-1.0507,-0.2103,1.265
36.293387955,-0.6510,-1.0627,-0.2287,1.267
36.296333007,-0.6352,-1.0759,-0.2506,1.274
36.29896384,-0.6276,-1.0940,-0.2785,1.292
36.300670819,-0.6217,-1.1172,-0.3051,1.314
36.303696392,-0.6210,-1.1457,-0.3371,1.346
36.305449517,-0.6198,-1.1758,-0.3706,1.380
36.307739517,-0.6193,-1.2097,-0.4050,1.418
36.310463319,-0.6181,-1.2435,-0.4351,1.455
36.312798111,-0.6181,-1.2750,-0.4703,1.493
36.315241496,-0.6176,-1.3075,-0.5023,1.531
36.317824153,-0.6222,-1.3382,-0.5228,1.566
36.320215559,-0.6354,-1.3705,-0.5279,1.600
36.322472694,-0.6437,-1.4050,-0.5306,1.634
36.324980299,-0.6400,-1.4362,-0.5340,1.661
36.327114569,-0.6371,-1.4655,-0.5330,1.685
36.329980715,-0.6322,-1.4907,-0.5277,1.703
36.332314153,-0.6217,-1.5068,-0.5155,1.710
36.335869153,-0.6142,-1.5215,-0.4998,1.715
36.337224049,-0.6151,-1.5251,-0.4786,1.713
36.339340194,-0.6303,-1.5249,-0.4478,1.710
36.342311913,-0.6408,-1.5298,-0.4190,1.711
36.344357851,-0.6349,-1.5322,-0.4124,1.709
36.34676983,-0.6178,-1.5293,-0.4138,1.701
36.349238059,-0.5890,-1.5186,-0.4082,1.679
36.351647538,-0.5538,-1.4961,-0.4048,1.646
36.35378634,-0.5221,-1.4658,-0.3855,1.603
36.356419153,-0.4954,-1.4345,-0.3655,1.561
36.359271549,-0.4678,-1.3964,-0.3447,1.512
36.361549726,-0.4397,-1.3532,-0.3193,1.458
36.36391108,-0.4072,-1.3070,-0.2897,1.399
36.365734986,-0.3743,-1.2579,-0.2648,1.339
36.368163424,-0.3518,-1.2141,-0.2477,1.288
36.370664361,-0.3344,-1.1721,-0.2299,1.240
36.373521653,-0.3220,-1.1311,-0.2157,1.196
36.375527434,-0.3144,-1.0854,-0.2062,1.149
36.378257174,-0.3076,-1.0312,-0.1966,1.094
36.380419674,-0.2966,-0.9745,-0.1786,1.034
36.383013996,-0.2934,-0.9237,-0.1481,0.980
36.385718007,-0.2888,-0.8714,-0.1029,0.924
36.387725871,-0.2892,-0.8240,-0.0489,0.875
36.39008233,-0.3085,-0.7835,0.0166,0.842
36.392930194,-0.3362,-0.7510,0.0884,0.828
36.396832486,-0.3618,-0.7239,0.1549,0.824
36.397928892,-0.3838,-0.6960,0.2216,0.825
36.399731549,-0.4011,-0.6645,0.2863,0.827
36.403093007,-0.4163,-0.6342,0.3496,0.835
36.404459882,-0.4310,-0.6059,0.3941,0.841
36.406920403,-0.4463,-0.5785,0.4280,0.847
36.410034882,-0.4563,-0.5560,0.4610,0.854
36.411955351,-0.4678,-0.5308,0.4793,0.855
36.41540884,-0.4825,-0.5130,0.4786,0.851
36.416589413,-0.4898,-0.4974,0.4737,0.844
36.419439569,-0.4969,-0.4756,0.4546,0.825
36.422342382,-0.5081,-0.4583,0.4253,0.806
36.423869882,-0.5277,-0.4478,0.3809,0.790
36.426225194,-0.5467,-0.4415,0.3308,0.777
36.428904205,-0.5690,-0.4371,0.2975,0.777
36.431451028,-0.5973,-0.4400,0.2665,0.788
36.434155507,-0.6364,-0.4454,0.2367,0.812
36.436058944,-0.6684,-0.4468,0.2384,0.839
36.439171288,-0.7084,-0.4554,0.2470,0.878
36.441487799,-0.7490,-0.4617,0.2343,0.911
36.443200715,-0.7832,-0.4598,0.1942,0.929
36.445597538,-0.8213,-0.4546,0.1431,0.950
36.448156288,-0.8524,-0.4485,0.0833,0.967
36.450394465,-0.8809,-0.4432,0.0107,0.986
36.452901549,-0.9120,-0.4385,-0.0528,1.013
36.455369934,-0.9435,-0.4319,-0.1070,1.043
36.45807983,-0.9750,-0.4199,-0.1676,1.075
36.46064259,-1.0085,-0.4080,-0.2360,1.113
36.46249634,-1.0307,-0.3994,-0.3058,1.147
36.465002069,-1.0444,-0.3916,-0.3542,1.170
36.467280246,-1.0524,-0.3848,-0.3848,1.185
36.47012108,-1.0490,-0.3757,-0.3870,1.180
36.472858892,-1.0365,-0.3691,-0.3681,1.160
36.474757746,-1.0185,-0.3628,-0.3491,1.136
36.47706983,-1.0043,-0.3594,-0.3222,1.114
36.480822226,-0.9789,-0.3535,-0.2888,1.080
36.482158111,-0.9552,-0.3452,-0.2634,1.049
36.490669257,-0.9312,-0.3391,-0.2450,1.021
36.491842642,-0.9068,-0.3335,-0.2228,0.992
36.492424101,-0.8848,-0.3252,-0.1918,0.962
36.492977694,-0.8658,-0.3181,-0.1588,0.936
36.49395509,-0.8543,-0.3149,-0.1177,0.918
36.496855871,-0.8406,-0.3112,-0.0904,0.901
36.501524309,-0.8245,-0.3051,-0.0723,0.882
36.501908476,-0.8091,-0.3029,-0.0508,0.865
36.503286861,-0.7915,-0.3073,-0.0308,0.850
36.506046705,-0.7610,-0.3183,-0.0061,0.825
36.508848319,-0.7043,-0.3396,0.0198,0.782
36.510801913,-0.6422,-0.3584,0.0415,0.737
36.513065819,-0.5834,-0.3811,0.0525,0.699
36.51550858,-0.5316,-0.4036,0.0555,0.670
36.517838684,-0.4866,-0.4265,0.0591,0.650
36.520600611,-0.4454,-0.4490,0.0584,0.635
36.523388163,-0.4094,-0.4683,0.0530,0.624
36.526014673,-0.3792,-0.4871,0.0462,0.619
36.528283684,-0.3537,-0.5037,0.0418,0.617
36.531092746,-0.3337,-0.5211,0.0325,0.620
36.533371861,-0.3176,-0.5379,0.0220,0.625
36.535949101,-0.3046,-0.5519,0.0059,0.630
36.539249569,-0.2936,-0.5643,-0.0146,0.636
36.539994361,-0.2848,-0.5748,-0.0432,0.643
36.543637173,-0.2790,-0.5829,-0.0652,0.649
36.545124726,-0.2761,-0.5858,-0.0882,0.654
36.547165142,-0.2726,-0.5907,-0.1060,0.659
36.549577851,-0.2719,-0.5939,-0.1236,0.665
36.552358007,-0.2687,-0.5961,-0.1422,0.669
36.555575351,-0.2643,-0.5978,-0.1529,0.671
36.557043944,-0.2570,-0.5970,-0.1573,0.669
36.559723632,-0.2472,-0.5975,-0.1647,0.667
36.562093371,-0.2375,-0.5929,-0.1708,0.661
36.571358944,-0.2304,-0.5843,-0.1749,0.652
36.572084101,-0.2243,-0.5758,-0.1715,0.641
36.572630871,-0.2221,-0.5655,-0.1693,0.631
36.573165871,-0.2228,-0.5560,-0.1586,0.620
36.57401634,-0.2267,-0.5477,-0.1429,0.610
36.579584517,-0.2328,-0.5357,-0.1261,0.598
36.580315403,-0.2365,-0.5243,-0.1124,0.586
36.581081809,-0.2418,-0.5138,-0.1007,0.577
36.583344621,-0.2494,-0.5006,-0.0926,0.567
36.585641965,-0.2585,-0.4859,-0.0875,0.557
36.588071548,-0.2648,-0.4732,-0.0821,0.548
36.591271965,-0.2717,-0.4612,-0.0848,0.542
36.593226861,-0.2814,-0.4493,-0.0852,0.537
36.595465559,-0.2900,-0.4424,-0.0838,0.536
36.598343371,-0.2980,-0.4329,-0.0816,0.532
36.600392382,-0.3041,-0.4234,-0.0845,0.528
36.602764778,-0.3056,-0.4143,-0.0924,0.523
36.605251913,-0.3083,-0.4067,-0.1063,0.521
36.607785194,-0.3068,-0.3992,-0.1202,0.518
36.610418163,-0.3073,-0.3928,-0.1319,0.516
36.612314621,-0.3080,-0.3855,-0.1417,0.513
36.614919569,-0.3066,-0.3787,-0.1490,0.510
36.617306496,-0.3056,-0.3716,-0.1539,0.505
36.619967694,-0.3066,-0.3640,-0.1559,0.501
36.622337538,-0.3071,-0.3576,-0.1549,0.496
36.62452509,-0.3041,-0.3501,-0.1546,0.489
36.627372642,-0.3005,-0.3437,-0.1578,0.483
36.62993134,-0.2946,-0.3357,-0.1644,0.476
36.632330507,-0.2888,-0.3230,-0.1722,0.466
36.634206601,-0.2824,-0.3124,-0.1756,0.456
36.636542121,-0.2741,-0.3002,-0.1793,0.444
36.639459986,-0.2741,-0.2902,-0.1805,0.438
36.641884882,-0.2739,-0.2800,-0.1803,0.431
36.644701444,-0.2690,-0.2670,-0.1852,0.422
36.64627384,-0.2636,-0.2531,-0.1920,0.413
36.648603788,-0.2599,-0.2387,-0.2025,0.407
36.653740976,-0.2585,-0.2260,-0.2125,0.404
36.654453684,-0.2553,-0.2133,-0.2294,0.404
36.656796653,-0.2506,-0.2016,-0.2526,0.409
36.658308423,-0.2453,-0.1879,-0.2714,0.411
36.661969778,-0.2416,-0.1739,-0.2939,0.418
36.66292233,-0.2382,-0.1615,-0.3161,0.427
36.668841601,-0.2377,-0.1485,-0.3354,0.437
36.669227746,-0.2396,-0.1361,-0.3545,0.449
36.670186913,-0.2426,-0.1253,-0.3743,0.463
36.672757121,-0.2448,-0.1165,-0.3984,0.482
36.674963111,-0.2423,-0.1065,-0.4305,0.505
36.677539361,-0.2414,-0.1004,-0.4715,0.539
36.680255298,-0.2416,-0.0938,-0.5135,0.575
36.682665507,-0.2436,-0.0902,-0.5541,0.612
36.685841028,-0.2550,-0.0894,-0.5931,0.652
36.687868476,-0.2744,-0.0897,-0.6244,0.688
36.689852955,-0.2944,-0.0963,-0.6576,0.727
36.692283476,-0.3210,-0.1065,-0.6872,0.766
36.695874048,-0.3567,-0.1226,-0.7070,0.801
36.697508892,-0.4028,-0.1449,-0.7182,0.836
36.699931444,-0.4559,-0.1739,-0.7239,0.873
36.702762173,-0.5191,-0.2133,-0.7136,0.908
36.704361861,-0.5905,-0.2609,-0.7011,0.953
36.706730975,-0.6684,-0.3156,-0.6894,1.011
